BFS,Bellman_Ford,Dijkstra,Astar
7.569839826325774,6.677565982034864,6.677565982034864,6.677565982034864
39.321341597024535,39.22015778733499,39.22015778733499,39.22015778733499
11.97918839928113,11.97918839928113,11.97918839928113,11.97918839928113
23.655938000016977,22.788787921319344,22.788787921319344,22.788787921319344
23.274739947540247,20.270111537372955,20.270111537372955,20.270111537372955
18.821324721792788,13.550438158185457,13.550438158185457,13.550438158185457
44.188883749020796,43.85403221370464,43.85403221370464,43.85403221370464
32.23030938161772,29.647551370896792,29.647551370896792,29.647551370896792
44.88915838496314,44.730575456111545,44.730575456111545,44.730575456111545
27.41764612224436,26.75205274003801,26.75205274003801,26.75205274003801
20.34812996988356,18.844604553297835,18.844604553297835,18.844604553297835
26.32733787561878,23.749016064258864,23.749016064258864,23.749016064258864
11.202526505924347,8.867097514785648,8.867097514785648,8.867097514785648
7.752617808112579,5.3018446860740145,5.3018446860740145,5.3018446860740145
14.149801268743692,14.149801268743692,14.149801268743692,14.149801268743692
28.753155050785708,28.593439913047735,28.593439913047735,28.593439913047735
22.14449674759907,21.3071083737974,21.3071083737974,21.3071083737974
10.018271602808865,9.580286784286795,9.580286784286795,9.580286784286795
21.52747117905941,21.52747117905941,21.52747117905941,21.52747117905941
43.01695844454738,38.46501650746489,38.46501650746489,38.46501650746489
7.8171342919369184,6.327574722875743,6.327574722875743,6.327574722875743
37.06790152019307,36.20389152639965,36.20389152639965,36.20389152639965
5.6740867937522665,5.6740867937522665,5.6740867937522665,5.6740867937522665
23.364795586271686,23.26361177658213,23.26361177658213,23.26361177658213
20.81752720048357,14.719685248059282,14.719685248059282,14.719685248059282
55.97029944842171,54.88867481720894,54.88867481720894,54.88867481720894
34.3140106821515,34.3140106821515,34.3140106821515,34.3140106821515
10.238633338000072,9.388589191731205,9.388589191731205,9.388589191731205
9.591696694205504,9.331866576710206,9.331866576710206,9.331866576710206
7.689559377215697,6.614762982441504,6.614762982441504,6.614762982441504
0.0,0.0,0.0,0.0
8.23069504658773,8.190977304193806,8.190977304193806,8.190977304193806
19.76967547769825,19.13425352972652,19.13425352972652,19.13425352972652
32.622442092703814,32.622442092703814,32.622442092703814,32.622442092703814
31.39986498285345,31.38829117240647,31.38829117240647,31.38829117240647
6.832895215980894,6.832895215980894,6.832895215980894,6.832895215980894
25.877794259716133,24.127552058134626,24.127552058134626,24.127552058134626
31.49582054817919,28.646835591296608,28.646835591296608,28.646835591296608
19.137219328906713,18.273209335113297,18.273209335113297,18.273209335113297
13.71803981352537,11.73860916407752,11.73860916407752,11.73860916407752
41.032023608128036,38.40730664343909,38.40730664343909,38.40730664343909
14.461582320331262,13.582858431186644,13.582858431186644,13.582858431186644
29.792949399502163,29.778983551977618,29.778983551977618,29.778983551977618
6.123540307028371,3.319724984761311,3.319724984761311,3.319724984761311
31.49040468444108,30.408780053228305,30.408780053228305,30.408780053228305
37.659144866503226,33.62024372741341,33.62024372741341,33.62024372741341
6.490917179916957,6.490917179916957,6.490917179916957,6.490917179916957
15.802908957132683,15.802908957132683,15.802908957132683,15.802908957132683
17.298362563383147,16.21673793217037,16.21673793217037,16.21673793217037
14.845191821856346,11.667908639482377,11.667908639482377,11.667908639482377
9.494036111197724,9.494036111197724,9.494036111197724,9.494036111197724
18.82116272263136,18.82116272263136,18.82116272263136,18.82116272263136
21.739910173393667,20.931939449045807,20.931939449045807,20.931939449045807
27.347066636385968,27.333100788861422,27.333100788861422,27.333100788861422
21.177642655644604,21.01905972679302,21.01905972679302,21.01905972679302
13.582665894581407,13.582665894581407,13.582665894581407,13.582665894581407
21.28520753062156,13.57903111460354,13.57903111460354,13.57903111460354
28.621874513913117,24.59454718527028,24.59454718527028,24.59454718527028
5.251848829388524,5.251848829388524,5.251848829388524,5.251848829388524
17.904653348759602,17.904653348759602,17.904653348759602,17.904653348759602
37.15800967573355,37.12986574378661,37.12986574378661,37.12986574378661
17.41709191422215,16.73828646927206,16.73828646927206,16.73828646927206
20.028475616283774,20.028475616283774,20.028475616283774,20.028475616283774
24.56528794644065,23.886482501490566,23.886482501490566,23.886482501490566
19.847133683275423,19.598877376227104,19.598877376227104,19.598877376227104
22.756035404279597,22.756035404279597,22.756035404279597,22.756035404279597
43.51333141390708,42.86394361841081,42.86394361841081,42.86394361841081
12.451332534810316,11.137383364460423,11.137383364460423,11.137383364460423
5.536820691588125,5.536820691588125,5.536820691588125,5.536820691588125
19.44716985189896,18.65316497507565,18.65316497507565,18.65316497507565
10.492550080437681,10.492550080437681,10.492550080437681,10.492550080437681
15.943711488588683,15.943711488588683,15.943711488588683,15.943711488588683
10.790417638505527,9.850579851861639,9.850579851861639,9.850579851861639
31.885059368586372,31.235671573090098,31.235671573090098,31.235671573090098
21.239404865953176,19.845094397317705,19.845094397317705,19.845094397317705
22.363214284774426,21.727792336802693,21.727792336802693,21.727792336802693
12.498849151216143,10.99532373463042,10.99532373463042,10.99532373463042
0.9362667489473577,0.9362667489473577,0.9362667489473577,0.9362667489473577
11.885158705445166,11.873584894998183,11.873584894998183,11.873584894998183
4.094409622673952,4.094409622673952,4.094409622673952,4.094409622673952
28.939383718580817,24.68730414143266,24.68730414143266,24.68730414143266
3.3895156991912616,3.3895156991912616,3.3895156991912616,3.3895156991912616
6.463290308921258,6.463290308921258,6.463290308921258,6.463290308921258
23.434973726704687,21.945904372903115,21.945904372903115,21.945904372903115
8.265539842791142,8.265539842791142,8.265539842791142,8.265539842791142
14.945573279347055,13.61508685439707,13.61508685439707,13.61508685439707
37.929884895515244,33.9025575668724,33.9025575668724,33.9025575668724
46.99348667738657,45.69111131748367,45.69111131748367,45.69111131748367
32.1779683026421,29.599646491282183,29.599646491282183,29.599646491282183
16.276220850407398,15.409070771709764,15.409070771709764,15.409070771709764
11.430640953073434,10.37652190021884,10.37652190021884,10.37652190021884
26.924658323144588,26.82347451345503,26.82347451345503,26.82347451345503
6.7760468405492364,6.7760468405492364,6.7760468405492364,6.7760468405492364
52.97651075618356,50.351793791494615,50.351793791494615,50.351793791494615
55.44100365766448,54.359379026451705,54.359379026451705,54.359379026451705
20.531802101649177,16.09938587386373,16.09938587386373,16.09938587386373
27.216102408938003,27.114918599248444,27.114918599248444,27.114918599248444
11.719589074711402,11.719589074711402,11.719589074711402,11.719589074711402
15.143300834305384,15.143300834305384,15.143300834305384,15.143300834305384
24.502432624954935,24.502432624954935,24.502432624954935,24.502432624954935
0.5071327472413582,0.5071327472413582,0.5071327472413582,0.5071327472413582
25.328668341869573,24.026292981966662,24.026292981966662,24.026292981966662
2.517686376992034,2.517686376992034,2.517686376992034,2.517686376992034
21.867246751487823,20.39885565739411,20.39885565739411,20.39885565739411
7.695903115518995,7.695903115518995,7.695903115518995,7.695903115518995
15.934086602434377,15.934086602434377,15.934086602434377,15.934086602434377
29.868418406363578,29.18961296141349,29.18961296141349,29.18961296141349
14.782773240057669,14.103967795107582,14.103967795107582,14.103967795107582
11.79290739580896,11.778941548284415,11.778941548284415,11.778941548284415
2.186596447450499,2.186596447450499,2.186596447450499,2.186596447450499
22.93311116982357,18.905783841180735,18.905783841180735,18.905783841180735
18.741578512160412,18.062773067210326,18.062773067210326,18.062773067210326
37.35406878368446,37.35406878368446,37.35406878368446,37.35406878368446
28.307694263256455,25.144482924237582,25.144482924237582,25.144482924237582
21.835782026270365,20.75415739505759,20.75415739505759,20.75415739505759
30.27205364853269,29.464082924184833,29.464082924184833,29.464082924184833
21.21463560253575,21.18232338862666,21.18232338862666,21.18232338862666
6.851799916821152,6.837834069296606,6.837834069296606,6.837834069296606
26.847053779130523,24.879196940129653,24.879196940129653,24.879196940129653
18.43230418882365,17.101817763873665,17.101817763873665,17.101817763873665
9.58855454822921,7.244857824766431,7.244857824766431,7.244857824766431
29.492092198890862,27.35314483433341,27.35314483433341,27.35314483433341
5.550270443945522,5.550270443945522,5.550270443945522,5.550270443945522
12.532153513098434,12.532153513098434,12.532153513098434,12.532153513098434
10.086564799551576,9.219414720853942,9.219414720853942,9.219414720853942
6.558427879183053,6.558427879183053,6.558427879183053,6.558427879183053
10.978290964468444,10.128246818199575,10.128246818199575,10.128246818199575
8.506888404198621,8.506888404198621,8.506888404198621,8.506888404198621
13.74893998665466,13.73736617620768,13.73736617620768,13.73736617620768
3.4049654553826167,3.4049654553826167,3.4049654553826167,3.4049654553826167
29.129447027578486,28.04782239636571,28.04782239636571,28.04782239636571
49.257899555460426,48.17627492424765,48.17627492424765,48.17627492424765
20.342782656092805,20.342782656092805,20.342782656092805,20.342782656092805
18.74494674209477,17.19983811884764,17.19983811884764,17.19983811884764
28.952576001475315,28.088566007681905,28.088566007681905,28.088566007681905
5.529997430463012,5.529997430463012,5.529997430463012,5.529997430463012
5.669286243124389,3.9610114676333392,3.9610114676333392,3.9610114676333392
10.87766644767153,9.32584085767709,9.32584085767709,9.32584085767709
17.681399000031366,17.522816071179783,17.522816071179783,17.522816071179783
14.090785453353803,13.433493097360198,13.433493097360198,13.433493097360198
28.436616721178478,26.68637451959697,26.68637451959697,26.68637451959697
22.16206404926339,22.122346306869463,22.122346306869463,22.122346306869463
2.6438690182093647,2.6438690182093647,2.6438690182093647,2.6438690182093647
3.530366553746433,3.530366553746433,3.530366553746433,3.530366553746433
20.954749601728032,20.954749601728032,20.954749601728032,20.954749601728032
24.764570998349406,23.434084573399417,23.434084573399417,23.434084573399417
12.09400615161277,12.082432341165788,12.082432341165788,12.082432341165788
14.682334006397435,12.203792342359039,12.203792342359039,12.203792342359039
15.334170197994926,15.334170197994926,15.334170197994926,15.334170197994926
18.254616845094468,17.619194897122743,17.619194897122743,17.619194897122743
11.84024199996666,11.84024199996666,11.84024199996666,11.84024199996666
5.037842378199516,5.037842378199516,5.037842378199516,5.037842378199516
14.595606377713136,13.745562231444266,13.745562231444266,13.745562231444266
31.18296791658313,31.18296791658313,31.18296791658313,31.18296791658313
11.775892372625773,10.721773319771177,10.721773319771177,10.721773319771177
23.26895604573933,23.26895604573933,23.26895604573933,23.26895604573933
17.382024143897702,16.307227749123513,16.307227749123513,16.307227749123513
19.001901307867637,15.997272897700343,15.997272897700343,15.997272897700343
40.69050617294825,28.756345805990062,28.756345805990062,28.756345805990062
5.2349900905731275,5.2349900905731275,5.2349900905731275,5.2349900905731275
27.71112043467473,27.71112043467473,27.71112043467473,27.71112043467473
17.21999429565317,14.511533128850681,14.511533128850681,14.511533128850681
25.534394708257203,24.885006912760925,24.885006912760925,24.885006912760925
23.102636389747296,23.102636389747296,23.102636389747296,23.102636389747296
21.171541979220756,20.078343537560997,20.078343537560997,20.078343537560997
24.051873235957352,23.24390251160949,23.24390251160949,23.24390251160949
35.05875549761295,35.05875549761295,35.05875549761295,35.05875549761295
42.61614885641031,41.07104023316319,41.07104023316319,41.07104023316319
21.42933229810364,20.77994450260736,20.77994450260736,20.77994450260736
14.004620472183058,13.15457632591419,13.15457632591419,13.15457632591419
6.759884633672299,4.309111511633735,4.309111511633735,4.309111511633735
27.591558702381384,26.72754870858797,26.72754870858797,26.72754870858797
29.274557074614652,25.022477497466493,25.022477497466493,25.022477497466493
47.361788128212474,46.26858968655271,46.26858968655271,46.26858968655271
6.1073157319536575,5.428510287003571,5.428510287003571,5.428510287003571
1.9268228234637232,1.9268228234637232,1.9268228234637232,1.9268228234637232
55.19316794222736,54.11154331101459,54.11154331101459,54.11154331101459
10.246237277610158,10.234663467163177,10.234663467163177,10.234663467163177
40.128906210633396,37.98995884607595,37.98995884607595,37.98995884607595
7.863967883138215,7.863967883138215,7.863967883138215,7.863967883138215
20.406249272259384,20.406249272259384,20.406249272259384,20.406249272259384
71.69135933026983,69.1201751299959,69.1201751299959,69.1201751299959
36.62563244655556,32.59830511791273,32.59830511791273,32.59830511791273
17.361003846619578,16.058628486716664,16.058628486716664,16.058628486716664
12.221516635261796,10.227941832276027,10.227941832276027,10.227941832276027
6.955984239616121,6.320562291644391,6.320562291644391,6.320562291644391
23.361324324926944,22.058948965024033,22.058948965024033,22.058948965024033
10.831948452432623,10.82037464198564,10.82037464198564,10.82037464198564
4.327837518279257,4.327837518279257,4.327837518279257,4.327837518279257
23.438993214919147,21.949923861117583,21.949923861117583,21.949923861117583
22.377432984405573,22.20727624510701,22.20727624510701,22.20727624510701
16.341817931991926,16.341817931991926,16.341817931991926,16.341817931991926
11.885298711637388,11.636741795285047,11.636741795285047,11.636741795285047
26.48550203672173,26.48550203672173,26.48550203672173,26.48550203672173
29.71186494591019,29.610681136220634,29.610681136220634,29.610681136220634
22.064405771154497,21.905822842302914,21.905822842302914,21.905822842302914
14.722778207678868,12.369208644824274,12.369208644824274,12.369208644824274
27.331178235223945,26.652372790273855,26.652372790273855,26.652372790273855
24.799327538594774,23.949283392325906,23.949283392325906,23.949283392325906
32.32072159746048,29.74953739718652,29.74953739718652,29.74953739718652
17.20154855677283,14.19692014660554,14.19692014660554,14.19692014660554
11.819179178828277,11.819179178828277,11.819179178828277,11.819179178828277
11.411752768253812,11.411752768253812,11.411752768253812,11.411752768253812
11.07979470641691,11.07979470641691,11.07979470641691,11.07979470641691
38.885905204218446,36.303147193497516,36.303147193497516,36.303147193497516
19.49046421858741,16.912142407227496,16.912142407227496,16.912142407227496
1.6874770745120888,1.6874770745120888,1.6874770745120888,1.6874770745120888
42.63332943507692,42.63332943507692,42.63332943507692,42.63332943507692
13.200664569990087,10.5395208682793,10.5395208682793,10.5395208682793
17.953479314132984,15.451199661818624,15.451199661818624,15.451199661818624
9.886208389919666,9.727625461068083,9.727625461068083,9.727625461068083
19.54926332469273,19.54926332469273,19.54926332469273,19.54926332469273
50.28162823176727,46.98323691115356,46.98323691115356,46.98323691115356
14.01688866512496,14.01688866512496,14.01688866512496,14.01688866512496
53.54601974849878,48.99407781141629,48.99407781141629,48.99407781141629
32.95736117141046,30.379039360050548,30.379039360050548,30.379039360050548
14.775670583568106,13.00872052837024,13.00872052837024,13.00872052837024
17.73373803929015,17.73373803929015,17.73373803929015,17.73373803929015
12.853432188617893,11.99181423190204,11.99181423190204,11.99181423190204
36.01997733657868,35.86139440772709,35.86139440772709,35.86139440772709
21.077084007832426,20.441662059860697,20.441662059860697,20.441662059860697
1.6905558584848241,1.6905558584848241,1.6905558584848241,1.6905558584848241
25.428560569176568,23.28961320461912,23.28961320461912,23.28961320461912
25.69606953901774,23.39853924560871,23.39853924560871,23.39853924560871
14.580479931771013,14.580479931771013,14.580479931771013,14.580479931771013
14.39781464113285,13.60380976430954,13.60380976430954,13.60380976430954
5.299824585556695,5.299824585556695,5.299824585556695,5.299824585556695
9.40966822867561,9.40966822867561,9.40966822867561,9.40966822867561
3.152296181426281,3.152296181426281,3.152296181426281,3.152296181426281
22.628402457458456,22.600258525511517,22.600258525511517,22.600258525511517
20.427753501936454,19.792331553964726,19.792331553964726,19.792331553964726
9.95636819919067,9.261303722212416,9.261303722212416,9.261303722212416
15.173897018275936,10.689740162321609,10.689740162321609,10.689740162321609
28.606076568636436,28.577932636689493,28.577932636689493,28.577932636689493
28.983198145688874,28.870440525552333,28.870440525552333,28.870440525552333
5.523979156947634,5.427963683880613,5.427963683880613,5.427963683880613
10.655858151487337,9.601739098632741,9.601739098632741,9.601739098632741
27.483940772358,26.390742330698245,26.390742330698245,26.390742330698245
29.21064535043404,28.875793815117884,28.875793815117884,28.875793815117884
12.991870537805049,10.622664075609489,10.622664075609489,10.622664075609489
12.390741517900045,11.700623651007753,11.700623651007753,11.700623651007753
15.705788921871337,15.705788921871337,15.705788921871337,15.705788921871337
34.753951097197216,34.71423335480329,34.71423335480329,34.71423335480329
11.2450697225015,10.383451765785649,10.383451765785649,10.383451765785649
16.696262097471674,16.017456652521588,16.017456652521588,16.017456652521588
18.842646843951492,18.04864196712818,18.04864196712818,18.04864196712818
11.146339279444286,10.09222022658969,10.09222022658969,10.09222022658969
17.37141069064174,17.201253951343176,17.201253951343176,17.201253951343176
3.873079277843437,3.873079277843437,3.873079277843437,3.873079277843437
12.249609056489597,12.249609056489597,12.249609056489597,12.249609056489597
10.977684383864656,10.037846597220769,10.037846597220769,10.037846597220769
5.591444210764486,5.591444210764486,5.591444210764486,5.591444210764486
4.4031591831948,4.4031591831948,4.4031591831948,4.4031591831948
60.78507197788837,59.703447346675595,59.703447346675595,59.703447346675595
29.970649312897283,28.413966879203173,28.413966879203173,28.413966879203173
4.468658766019448,4.468658766019448,4.468658766019448,4.468658766019448
19.398772059730288,19.398772059730288,19.398772059730288,19.398772059730288
36.82976768924053,32.8024403605977,32.8024403605977,32.8024403605977
4.75247456727496,4.75247456727496,4.75247456727496,4.75247456727496
13.497354765832986,13.327198026534422,13.327198026534422,13.327198026534422
15.918623147306999,15.91749093842061,15.91749093842061,15.91749093842061
8.989988390419756,8.12283831172212,8.12283831172212,8.12283831172212
24.72577410081929,24.72577410081929,24.72577410081929,24.72577410081929
14.778383692058236,14.112790309851894,14.112790309851894,14.112790309851894
10.284259354326993,6.306147360481787,6.306147360481787,6.306147360481787
18.9921565074856,17.488631090899876,17.488631090899876,17.488631090899876
15.809423293920105,15.174001345948376,15.174001345948376,15.174001345948376
7.791755083806851,7.791755083806851,7.791755083806851,7.791755083806851
20.742864035685407,16.310447807899962,16.310447807899962,16.310447807899962
6.03253986908439,6.03253986908439,6.03253986908439,6.03253986908439
11.892788871305282,11.520867422404073,11.520867422404073,11.520867422404073
27.283243132376104,26.190044690716345,26.190044690716345,26.190044690716345
45.74395019350749,44.87680011480985,44.87680011480985,44.87680011480985
11.173847530518628,9.402696847823178,9.402696847823178,9.402696847823178
22.393371350690742,19.23016001167187,19.23016001167187,19.23016001167187
26.71872872947057,26.069340933974296,26.069340933974296,26.069340933974296
14.126159001239404,12.636599432178226,12.636599432178226,12.636599432178226
14.99892618527056,12.923517087181377,12.923517087181377,12.923517087181377
31.94899460062508,31.94899460062508,31.94899460062508,31.94899460062508
35.916646717184584,34.82788447488585,34.82788447488585,34.82788447488585
31.85869152965249,31.193098147446147,31.193098147446147,31.193098147446147
19.524821492802968,14.96719368931807,14.96719368931807,14.96719368931807
11.239291740991414,10.185172688136818,10.185172688136818,10.185172688136818
5.646892555869586,5.646892555869586,5.646892555869586,5.646892555869586
35.67934953595258,35.67934953595258,35.67934953595258,35.67934953595258
24.978050855166572,24.170080130818715,24.170080130818715,24.170080130818715
9.899956717331712,9.204892240353457,9.204892240353457,9.204892240353457
3.5609450802689366,3.5609450802689366,3.5609450802689366,3.5609450802689366
39.3518696074433,37.054339314034266,37.054339314034266,37.054339314034266
32.12899710074642,32.12899710074642,32.12899710074642,32.12899710074642
22.876235950572315,22.19743050562223,22.19743050562223,22.19743050562223
29.13434022098972,27.645270867188145,27.645270867188145,27.645270867188145
20.719497648721536,18.59058220109275,18.59058220109275,18.59058220109275
38.565327377419756,27.671320215791614,27.671320215791614,27.671320215791614
10.262680584155326,10.262680584155326,10.262680584155326,10.262680584155326
27.987965417677497,26.484440001091777,26.484440001091777,26.484440001091777
21.090355647145433,18.935202695877916,18.935202695877916,18.935202695877916
6.746880956775691,6.053089148973712,6.053089148973712,6.053089148973712
42.72563144108217,42.714057630635196,42.714057630635196,42.714057630635196
9.797385399591793,8.7432663467372,8.7432663467372,8.7432663467372
25.921825341592328,25.483840523070256,25.483840523070256,25.483840523070256
12.584896136048085,11.503271504835311,11.503271504835311,11.503271504835311
33.57003334135672,30.991711529996802,30.991711529996802,30.991711529996802
16.3949314975271,14.255984132969648,14.255984132969648,14.255984132969648
18.56409912124727,18.56409912124727,18.56409912124727,18.56409912124727
14.60099281216958,14.60099281216958,14.60099281216958,14.60099281216958
22.189463156995608,20.887087797092697,20.887087797092697,20.887087797092697
23.069369101869444,23.069369101869444,23.069369101869444,23.069369101869444
16.227378103938758,16.068795175087175,16.068795175087175,16.068795175087175
43.77020680156222,42.2250981783151,42.2250981783151,42.2250981783151
12.882776581396708,10.06634031064076,10.06634031064076,10.06634031064076
41.85650789446583,41.006463748196964,41.006463748196964,41.006463748196964
21.144974824453442,18.566653013093525,18.566653013093525,18.566653013093525
11.778168459055918,10.00701777636047,10.00701777636047,10.00701777636047
15.868217659029689,15.856643848582706,15.856643848582706,15.856643848582706
12.070286026403636,12.070286026403636,12.070286026403636,12.070286026403636
10.033327911668284,10.033327911668284,10.033327911668284,10.033327911668284
24.12006961967048,24.106103772145936,24.106103772145936,24.106103772145936
7.523405109249865,6.116679401560017,6.116679401560017,6.116679401560017
3.23358695603677,3.23358695603677,3.23358695603677,3.23358695603677
16.551674658006053,14.58381781900518,14.58381781900518,14.58381781900518
37.6293067415121,35.05098493015218,35.05098493015218,35.05098493015218
49.01839072160429,47.936766090391515,47.936766090391515,47.936766090391515
10.52124855175865,10.52124855175865,10.52124855175865,10.52124855175865
11.991467786954868,10.487942370369144,10.487942370369144,10.487942370369144
17.790757224258346,14.78612881409106,14.78612881409106,14.78612881409106
10.203056386212277,9.115472505570958,9.115472505570958,9.115472505570958
19.120343841288875,18.454750459082533,18.454750459082533,18.454750459082533
14.248639955993557,9.827797538655092,9.827797538655092,9.827797538655092
21.123330893477593,20.31536016912974,20.31536016912974,20.31536016912974
16.304984968370903,16.304984968370903,16.304984968370903,16.304984968370903
5.4189269909255895,5.4189269909255895,5.4189269909255895,5.4189269909255895
5.6545047088998865,5.458381304151988,5.458381304151988,5.458381304151988
30.18409464330236,29.09533240100362,29.09533240100362,29.09533240100362
9.393801448956804,8.756913810744408,8.756913810744408,8.756913810744408
6.091251262108295,5.630200695251325,5.630200695251325,5.630200695251325
18.143255692535867,16.168261242449038,16.168261242449038,16.168261242449038
9.488719858816086,9.228889741320788,9.228889741320788,9.228889741320788
26.508310384379815,25.6443003905864,25.6443003905864,25.6443003905864
13.771956646053821,12.419105225724406,12.419105225724406,12.419105225724406
20.150231733489477,18.661162379687905,18.661162379687905,18.661162379687905
28.7027820952463,27.627985700472102,27.627985700472102,27.627985700472102
9.153213264800304,9.14163945435332,9.14163945435332,9.14163945435332
24.092659029826933,21.963743582198145,21.963743582198145,21.963743582198145
25.879444494475504,23.270088443585358,23.270088443585358,23.270088443585358
35.30002594065996,35.30002594065996,35.30002594065996,35.30002594065996
11.207456753367566,11.207456753367566,11.207456753367566,11.207456753367566
10.563150126228136,9.24920095587824,9.24920095587824,9.24920095587824
14.541861105673103,13.038335689087383,13.038335689087383,13.038335689087383
23.7811008064922,22.713442022803974,22.713442022803974,22.713442022803974
12.997830938382636,10.833031310003873,10.833031310003873,10.833031310003873
32.52030918667276,32.4191253769832,32.4191253769832,32.4191253769832
30.911920611118173,29.830295979905397,29.830295979905397,29.830295979905397
15.018719377797114,15.018719377797114,15.018719377797114,15.018719377797114
25.226457537508267,24.13769529520953,24.13769529520953,24.13769529520953
3.46622891907021,3.46622891907021,3.46622891907021,3.46622891907021
7.8977532400020545,7.8977532400020545,7.8977532400020545,7.8977532400020545
13.030581232393466,13.030581232393466,13.030581232393466,13.030581232393466
14.48527971857853,13.635235572309659,13.635235572309659,13.635235572309659
30.234958953646306,29.15333432243353,29.15333432243353,29.15333432243353
14.791581276582736,14.54332496953442,14.54332496953442,14.54332496953442
20.1718914795491,17.676608750804956,17.676608750804956,17.676608750804956
5.449947264737705,5.449947264737705,5.449947264737705,5.449947264737705
6.5165678322505185,5.66652368598165,5.66652368598165,5.66652368598165
26.513442101278628,26.34328536198006,26.34328536198006,26.34328536198006
31.40583574814897,28.704476590135215,28.704476590135215,28.704476590135215
11.609949927034517,11.609949927034517,11.609949927034517,11.609949927034517
1.405896114421538,1.405896114421538,1.405896114421538,1.405896114421538
25.956007443793016,25.956007443793016,25.956007443793016,25.956007443793016
14.552429453880286,14.552429453880286,14.552429453880286,14.552429453880286
11.054800121007911,10.682878672106703,10.682878672106703,10.682878672106703
21.58685209054351,20.90804664559342,20.90804664559342,20.90804664559342
49.215795189741335,48.88094365442519,48.88094365442519,48.88094365442519
18.32933366366597,18.32933366366597,18.32933366366597,18.32933366366597
4.165928372119177,4.165928372119177,4.165928372119177,4.165928372119177
